"","Fruits_mean","Infructescence_mean","Leaves_mean"
"608",41.3767040143881,2.56774737717911,16.3133396112388
"609",35.1461308208261,17.9062465833768,25.4135242113188
"610",35.1461308208261,17.9062465833768,25.4135242113188
"611",35.1461308208261,17.9062465833768,25.4135242113188
"612",35.1461308208261,17.9062465833768,25.4135242113188
"613",35.1461308208261,17.9062465833768,25.4135242113188
"614",35.1461308208261,17.9062465833768,25.4135242113188
"615",35.1461308208261,17.9062465833768,25.4135242113188
"616",35.1461308208261,17.9062465833768,25.4135242113188
"617",35.1461308208261,17.9062465833768,25.4135242113188
"618",35.1461308208261,17.9062465833768,25.4135242113188
"619",35.1461308208261,17.9062465833768,25.4135242113188
"620",41.3767040143881,2.56774737717911,16.3133396112388
"621",35.1461308208261,17.9062465833768,25.4135242113188
"622",35.1461308208261,17.9062465833768,25.4135242113188
"623",35.1461308208261,17.9062465833768,25.4135242113188
"624",35.1461308208261,17.9062465833768,25.4135242113188
"625",41.3767040143881,2.56774737717911,16.3133396112388
"626",41.3767040143881,2.56774737717911,16.3133396112388
"627",41.3767040143881,2.56774737717911,16.3133396112388
"628",41.3767040143881,2.56774737717911,16.3133396112388
"629",41.3767040143881,2.56774737717911,16.3133396112388
"630",41.3767040143881,2.56774737717911,16.3133396112388
"631",41.3767040143881,2.56774737717911,16.3133396112388
"632",41.3767040143881,2.56774737717911,16.3133396112388
"633",41.3767040143881,2.56774737717911,16.3133396112388
"634",41.3767040143881,2.56774737717911,16.3133396112388
"637",41.3767040143881,2.56774737717911,16.3133396112388
"638",41.3767040143881,2.56774737717911,16.3133396112388
"639",41.3767040143881,2.56774737717911,16.3133396112388
"640",41.3767040143881,2.56774737717911,16.3133396112388
"641",41.3767040143881,2.56774737717911,16.3133396112388
"642",41.3767040143881,2.56774737717911,16.3133396112388
"643",41.3767040143881,2.56774737717911,16.3133396112388
"644",41.3767040143881,2.56774737717911,16.3133396112388
"645",41.3767040143881,2.56774737717911,16.3133396112388
"646",41.3767040143881,2.56774737717911,16.3133396112388
"647",41.3767040143881,2.56774737717911,16.3133396112388
"648",41.3767040143881,2.56774737717911,16.3133396112388
"649",41.3767040143881,2.56774737717911,16.3133396112388
"650",41.3767040143881,2.56774737717911,16.3133396112388
"651",41.3767040143881,2.56774737717911,16.3133396112388
"652",41.3767040143881,2.56774737717911,16.3133396112388
"653",41.3767040143881,2.56774737717911,16.3133396112388
"654",41.3767040143881,2.56774737717911,16.3133396112388
"655",41.3767040143881,2.56774737717911,16.3133396112388
"656",41.3767040143881,2.56774737717911,16.3133396112388
"657",41.3767040143881,2.56774737717911,16.3133396112388
"658",41.3767040143881,2.56774737717911,16.3133396112388
"659",41.3767040143881,2.56774737717911,16.3133396112388
"660",41.3767040143881,2.56774737717911,16.3133396112388
"661",41.3767040143881,2.56774737717911,16.3133396112388
"662",41.3767040143881,2.56774737717911,16.3133396112388
"663",41.3767040143881,2.56774737717911,16.3133396112388
"664",41.3767040143881,2.56774737717911,16.3133396112388
"665",41.3767040143881,2.56774737717911,16.3133396112388
"666",41.3767040143881,2.56774737717911,16.3133396112388
"667",41.3767040143881,2.56774737717911,16.3133396112388
"668",41.3767040143881,2.56774737717911,16.3133396112388
"669",41.3767040143881,2.56774737717911,16.3133396112388
"670",41.3767040143881,2.56774737717911,16.3133396112388
"671",41.3767040143881,2.56774737717911,16.3133396112388
"672",41.3767040143881,2.56774737717911,16.3133396112388
"673",41.3767040143881,2.56774737717911,16.3133396112388
"674",41.3767040143881,2.56774737717911,16.3133396112388
"675",41.3767040143881,2.56774737717911,16.3133396112388
"676",41.3767040143881,2.56774737717911,16.3133396112388
"677",41.3767040143881,2.56774737717911,16.3133396112388
"678",41.3767040143881,2.56774737717911,16.3133396112388
"679",41.3767040143881,2.56774737717911,16.3133396112388
"680",41.3767040143881,2.56774737717911,16.3133396112388
"681",41.3767040143881,2.56774737717911,16.3133396112388
"682",41.3767040143881,2.56774737717911,16.3133396112388
"683",41.3767040143881,2.56774737717911,16.3133396112388
"684",NA,NA,NA
"685",41.3767040143881,2.56774737717911,16.3133396112388
"686",41.3767040143881,2.56774737717911,16.3133396112388
"687",41.3767040143881,2.56774737717911,16.3133396112388
"688",41.3767040143881,2.56774737717911,16.3133396112388
"689",41.3767040143881,2.56774737717911,16.3133396112388
"690",41.3767040143881,2.56774737717911,16.3133396112388
"691",41.3767040143881,2.56774737717911,16.3133396112388
"692",41.3767040143881,2.56774737717911,16.3133396112388
"693",41.3767040143881,2.56774737717911,16.3133396112388
"694",41.3767040143881,2.56774737717911,16.3133396112388
"695",NA,NA,NA
"696",41.3767040143881,2.56774737717911,16.3133396112388
"697",41.3767040143881,2.56774737717911,16.3133396112388
"698",41.3767040143881,2.56774737717911,16.3133396112388
"699",NA,NA,NA
"700",NA,NA,NA
"701",NA,NA,NA
"702",NA,NA,NA
"703",NA,NA,NA
"704",NA,NA,NA
"706",NA,NA,NA
"707",NA,NA,NA
"708",NA,NA,NA
"709",NA,NA,NA
"710",NA,NA,NA
"711",NA,NA,NA
"712",NA,NA,NA
"713",NA,NA,NA
"714",NA,NA,NA
"715",NA,NA,NA
"716",NA,NA,NA
"717",NA,NA,NA
"718",NA,NA,NA
"719",NA,NA,NA
"720",NA,NA,NA
"721",NA,NA,NA
"722",NA,NA,NA
"723",NA,NA,NA
"724",NA,NA,NA
"725",NA,NA,NA
"726",NA,NA,NA
"727",NA,NA,NA
"729",NA,NA,NA
"730",NA,NA,NA
"733",NA,NA,NA
"734",NA,NA,NA
"735",NA,NA,NA
"738",NA,NA,NA
"739",NA,NA,NA
"740",NA,NA,NA
"741",NA,NA,NA
"742",NA,NA,NA
"743",NA,NA,NA
"744",NA,NA,NA
"745",NA,NA,NA
"746",NA,NA,NA
"747",NA,NA,NA
"748",NA,NA,NA
"749",NA,NA,NA
"751",NA,NA,NA
"752",NA,NA,NA
"753",NA,NA,NA
"754",NA,NA,NA
"755",NA,NA,NA
"756",NA,NA,NA
"757",NA,NA,NA
"759",NA,NA,NA
"760",NA,NA,NA
"761",NA,NA,NA
"762",NA,NA,NA
"763",NA,NA,NA
"764",NA,NA,NA
"765",NA,NA,NA
"766",NA,NA,NA
"767",NA,NA,NA
"768",NA,NA,NA
"769",NA,NA,NA
"770",NA,NA,NA
"771",NA,NA,NA
"772",NA,NA,NA
"773",NA,NA,NA
"774",NA,NA,NA
"775",NA,NA,NA
"777",NA,NA,NA
"778",NA,NA,NA
"779",NA,NA,NA
"780",NA,NA,NA
"781",NA,NA,NA
"782",NA,NA,NA
"783",NA,NA,NA
"784",NA,NA,NA
"785",NA,NA,NA
"786",NA,NA,NA
"787",NA,NA,NA
"788",NA,NA,NA
"789",NA,NA,NA
"790",NA,NA,NA
"791",NA,NA,NA
"792",NA,NA,NA
"793",NA,NA,NA
"794",NA,NA,NA
"795",NA,NA,NA
"796",NA,NA,NA
"797",NA,NA,NA
"798",NA,NA,NA
"799",NA,NA,NA
"800",NA,NA,NA
"801",NA,NA,NA
"802",NA,NA,NA
"803",NA,NA,NA
"804",NA,NA,NA
"805",NA,NA,NA
"806",NA,NA,NA
"807",NA,NA,NA
"808",NA,NA,NA
"809",NA,NA,NA
"810",NA,NA,NA
"811",NA,NA,NA
"812",NA,NA,NA
"813",NA,NA,NA
"814",NA,NA,NA
"815",NA,NA,NA
"816",NA,NA,NA
"817",NA,NA,NA
"818",NA,NA,NA
"819",NA,NA,NA
"820",NA,NA,NA
"821",NA,NA,NA
"823",NA,NA,NA
"824",NA,NA,NA
"825",NA,NA,NA
"826",NA,NA,NA
"827",NA,NA,NA
"828",NA,NA,NA
"829",NA,NA,NA
"830",NA,NA,NA
"831",NA,NA,NA
"832",NA,NA,NA
"833",NA,NA,NA
"834",NA,NA,NA
"835",NA,NA,NA
"836",NA,NA,NA
"837",NA,NA,NA
"838",NA,NA,NA
"839",NA,NA,NA
"840",NA,NA,NA
"841",NA,NA,NA
"842",NA,NA,NA
"843",NA,NA,NA
"844",NA,NA,NA
"845",NA,NA,NA
"846",NA,NA,NA
"847",NA,NA,NA
"848",NA,NA,NA
"849",NA,NA,NA
"850",NA,NA,NA
"851",NA,NA,NA
"852",NA,NA,NA
"853",NA,NA,NA
"854",NA,NA,NA
"855",NA,NA,NA
"856",NA,NA,NA
"857",NA,NA,NA
"858",NA,NA,NA
"859",NA,NA,NA
"860",NA,NA,NA
"861",NA,NA,NA
"864",NA,NA,NA
"865",NA,NA,NA
"866",NA,NA,NA
"867",NA,NA,NA
"868",NA,NA,NA
"872",NA,NA,NA
"873",NA,NA,NA
"874",NA,NA,NA
"875",NA,NA,NA
"876",NA,NA,NA
"877",NA,NA,NA
"878",NA,NA,NA
"879",NA,NA,NA
"880",NA,NA,NA
"881",NA,NA,NA
"882",NA,NA,NA
"883",NA,NA,NA
"884",NA,NA,NA
"885",NA,NA,NA
"886",NA,NA,NA
"887",NA,NA,NA
"888",NA,NA,NA
"889",NA,NA,NA
"890",NA,NA,NA
"891",NA,NA,NA
"892",NA,NA,NA
"893",NA,NA,NA
"894",NA,NA,NA
"895",NA,NA,NA
"896",NA,NA,NA
"897",NA,NA,NA
"898",NA,NA,NA
"899",NA,NA,NA
"900",NA,NA,NA
"901",NA,NA,NA
"902",NA,NA,NA
"903",NA,NA,NA
"904",NA,NA,NA
"905",NA,NA,NA
"906",NA,NA,NA
"907",NA,NA,NA
"908",NA,NA,NA
"909",NA,NA,NA
"910",NA,NA,NA
"911",NA,NA,NA
"912",NA,NA,NA
"913",NA,NA,NA
"914",NA,NA,NA
"915",NA,NA,NA
"916",NA,NA,NA
"917",NA,NA,NA
"918",NA,NA,NA
"920",NA,NA,NA
"921",NA,NA,NA
"922",NA,NA,NA
"923",NA,NA,NA
"924",NA,NA,NA
"925",NA,NA,NA
"926",NA,NA,NA
"927",NA,NA,NA
"928",NA,NA,NA
"929",NA,NA,NA
"930",NA,NA,NA
"931",NA,NA,NA
"932",NA,NA,NA
"933",NA,NA,NA
"934",NA,NA,NA
"935",NA,NA,NA
"936",NA,NA,NA
"937",NA,NA,NA
"938",NA,NA,NA
"939",NA,NA,NA
"940",NA,NA,NA
"941",NA,NA,NA
"942",NA,NA,NA
"943",NA,NA,NA
"945",NA,NA,NA
"946",NA,NA,NA
"947",NA,NA,NA
"948",NA,NA,NA
"949",NA,NA,NA
"950",NA,NA,NA
"951",NA,NA,NA
"952",NA,NA,NA
"953",NA,NA,NA
"954",NA,NA,NA
"955",NA,NA,NA
"957",NA,NA,NA
"958",NA,NA,NA
"959",NA,NA,NA
"960",NA,NA,NA
"961",NA,NA,NA
"966",NA,NA,NA
"967",NA,NA,NA
"968",NA,NA,NA
"969",NA,NA,NA
"970",NA,NA,NA
"971",NA,NA,NA
"972",NA,NA,NA
"973",NA,NA,NA
"974",NA,NA,NA
"975",NA,NA,NA
"976",NA,NA,NA
"977",NA,NA,NA
"978",NA,NA,NA
"979",NA,NA,NA
"980",NA,NA,NA
"981",NA,NA,NA
"982",NA,NA,NA
"984",NA,NA,NA
"985",NA,NA,NA
"986",NA,NA,NA
"988",NA,NA,NA
"989",NA,NA,NA
"990",NA,NA,NA
"991",NA,NA,NA
"992",NA,NA,NA
"993",NA,NA,NA
"994",NA,NA,NA
"995",NA,NA,NA
"996",NA,NA,NA
"997",NA,NA,NA
"998",NA,NA,NA
"999",NA,NA,NA
"1000",NA,NA,NA
"1001",NA,NA,NA
"1002",NA,NA,NA
"1003",NA,NA,NA
"1010",NA,NA,NA
"1442",NA,NA,NA
"1443",NA,NA,NA
"1444",NA,NA,NA
"1446",NA,NA,NA
"1447",NA,NA,NA
"1448",NA,NA,NA
"1449",NA,NA,NA
"1490",NA,NA,NA
"1491",NA,NA,NA
"1492",NA,NA,NA
"1493",NA,NA,NA
"1494",NA,NA,NA
"1495",NA,NA,NA
"1496",NA,NA,NA
"1497",NA,NA,NA
"1498",NA,NA,NA
"1499",NA,NA,NA
"1500",NA,NA,NA
"407",37.888469393029,9.29444397344928,16.9572030646812
